
            P L A N E   S T R E S S                           



xzy 18/12/29                                                                    


 npoin = 273     nelem = 240     nvfix =  26     ntype =   1
    2      3.2500    1.7500  0.101823E+03  0.661865E+01 -0.105832E+02
    3      3.5000    1.5000  0.101407E+03  0.119759E+02 -0.119133E+02
    4      3.5000    1.7500  0.103631E+03  0.126431E+02 -0.980480E+01

     Element No. =   95
 ===== Gaussian stresses by shape function =====
    1      3.5528    1.6972  0.100754E+03  0.129039E+02 -0.757405E+01
    2      3.6972    1.6972  0.101766E+03  0.162776E+02 -0.720621E+01
    3      3.5528    1.5528  0.997034E+02  0.125886E+02 -0.875486E+01
    4      3.6972    1.5528  0.100715E+03  0.159623E+02 -0.838698E+01
 ===== Nodal stresses by extrapolation =====
    1      3.5000    1.7500  0.100768E+03  0.117844E+02 -0.727648E+01
    2      3.7500    1.7500  0.102521E+03  0.176278E+02 -0.663938E+01
    3      3.5000    1.5000  0.989483E+02  0.112384E+02 -0.932172E+01
    4      3.7500    1.5000  0.100701E+03  0.170817E+02 -0.868452E+01
 ===== Nodal stresses by shape function =====
    1      3.5000    1.7500  0.100769E+03  0.117845E+02 -0.727648E+01
    2      3.7500    1.7500  0.102522E+03  0.176279E+02 -0.663934E+01
    3      3.5000    1.5000  0.989482E+02  0.112383E+02 -0.932166E+01
    4      3.7500    1.5000  0.100701E+03  0.170817E+02 -0.868451E+01

     Element No. =   96
 ===== Gaussian stresses by shape function =====
    1      3.9472    1.5528  0.100008E+03  0.204386E+02 -0.349017E+01
    2      3.8028    1.5528  0.991475E+02  0.175708E+02 -0.389807E+01
    3      3.9472    1.6972  0.101173E+03  0.207882E+02 -0.248644E+01
    4      3.8028    1.6972  0.100313E+03  0.179204E+02 -0.289427E+01
 ===== Nodal stresses by extrapolation =====
    1      4.0000    1.5000  0.998962E+02  0.213603E+02 -0.370825E+01
    2      3.7500    1.5000  0.984061E+02  0.163931E+02 -0.441480E+01
    3      4.0000    1.7500  0.101915E+03  0.219659E+02 -0.196979E+01
    4      3.7500    1.7500  0.100424E+03  0.169987E+02 -0.267611E+01
 ===== Nodal stresses by shape function =====
    1      4.0000    1.5000  0.998962E+02  0.213604E+02 -0.370829E+01
    2      3.7500    1.5000  0.984061E+02  0.163931E+02 -0.441465E+01
    3      4.0000    1.7500  0.101915E+03  0.219659E+02 -0.196978E+01
    4      3.7500    1.7500  0.100424E+03  0.169987E+02 -0.267615E+01

     Element No. =   97
 ===== Gaussian stresses by shape function =====
    1      0.1972    1.9472  0.142798E+03  0.102986E+02 -0.202291E+01
    2      0.1972    1.8028  0.151991E+03  0.130565E+02 -0.221239E+01
    3      0.0528    1.9472  0.142635E+03  0.975722E+01  0.119477E+01
    4      0.0528    1.8028  0.151829E+03  0.125152E+02  0.100529E+01
 ===== Nodal stresses by extrapolation =====
    1      0.2500    2.0000  0.139492E+03  0.948720E+01 -0.313130E+01
    2      0.2500    1.7500  0.155415E+03  0.142642E+02 -0.345950E+01
    3     -0.0000    2.0000  0.139211E+03  0.854958E+01  0.244188E+01
    4     -0.0000    1.7500  0.155134E+03  0.133266E+02  0.211370E+01
 ===== Nodal stresses by shape function =====
    1      0.2500    2.0000  0.139492E+03  0.948724E+01 -0.313131E+01
    2      0.2500    1.7500  0.155415E+03  0.142643E+02 -0.345949E+01
    3      0.0000    2.0000  0.139211E+03  0.854956E+01  0.244188E+01
    4      0.0000    1.7500  0.155134E+03  0.133266E+02  0.211369E+01

     Element No. =   98
 ===== Gaussian stresses by shape function =====
    1      0.4472    1.9472  0.141159E+03  0.109945E+02 -0.199743E+01
    2      0.4472    1.8028  0.149249E+03  0.134214E+02 -0.228105E+01
    3      0.3028    1.9472  0.140916E+03  0.101842E+02  0.834030E+00
    4      0.3028    1.8028  0.149006E+03  0.126112E+02  0.550430E+00
 ===== Nodal stresses by extrapolation =====
    1      0.5000    2.0000  0.138287E+03  0.104028E+02 -0.293000E+01
    2      0.5000    1.7500  0.152299E+03  0.146063E+02 -0.342126E+01
    3      0.2500    2.0000  0.137866E+03  0.899919E+01  0.197422E+01
    4      0.2500    1.7500  0.151878E+03  0.132030E+02  0.148302E+01
 ===== Nodal stresses by shape function =====
    1      0.5000    2.0000  0.138287E+03  0.104026E+02 -0.293005E+01
    2      0.5000    1.7500  0.152299E+03  0.146063E+02 -0.342125E+01
    3      0.2500    2.0000  0.137866E+03  0.899927E+01  0.197421E+01
    4      0.2500    1.7500  0.151878E+03  0.132029E+02  0.148302E+01

     Element No. =   99
 ===== Gaussian stresses by shape function =====
    1      0.6972    1.9472  0.138368E+03  0.964178E+01 -0.551586E+00
    2      0.6972    1.8028  0.144987E+03  0.116274E+02 -0.330444E+00
    3      0.5528    1.9472  0.138558E+03  0.102735E+02  0.176506E+01
    4      0.5528    1.8028  0.145177E+03  0.122592E+02  0.198622E+01
 ===== Nodal stresses by extrapolation =====
    1      0.7500    2.0000  0.135876E+03  0.868375E+01 -0.148048E+01
    2      0.7500    1.7500  0.147341E+03  0.121230E+02 -0.109746E+01
    3      0.5000    2.0000  0.136204E+03  0.977795E+01  0.253206E+01
    4      0.5000    1.7500  0.147669E+03  0.132173E+02  0.291513E+01
 ===== Nodal stresses by shape function =====
    1      0.7500    2.0000  0.135876E+03  0.868365E+01 -0.148050E+01
    2      0.7500    1.7500  0.147341E+03  0.121230E+02 -0.109749E+01
    3      0.5000    2.0000  0.136204E+03  0.977802E+01  0.253209E+01
    4      0.5000    1.7500  0.147669E+03  0.132173E+02  0.291510E+01

     Element No. =  100
 ===== Gaussian stresses by shape function =====
    1      0.9472    1.8028  0.140626E+03  0.569306E+01  0.282442E+01
    2      0.8028    1.8028  0.141692E+03  0.924515E+01  0.464034E+01
    3      0.9472    1.9472  0.135438E+03  0.413654E+01  0.158118E+01
    4      0.8028    1.9472  0.136503E+03  0.768872E+01  0.339709E+01
 ===== Nodal stresses by extrapolation =====
    1      1.0000    1.7500  0.142135E+03  0.496265E+01  0.261480E+01
    2      0.7500    1.7500  0.143981E+03  0.111150E+02  0.576007E+01
    3      1.0000    2.0000  0.133149E+03  0.226660E+01  0.461451E+00
    4      0.7500    2.0000  0.134994E+03  0.841923E+01  0.360669E+01
 ===== Nodal stresses by shape function =====
    1      1.0000    1.7500  0.142135E+03  0.496252E+01  0.261479E+01
    2      0.7500    1.7500  0.143981E+03  0.111150E+02  0.576004E+01
    3      1.0000    2.0000  0.133148E+03  0.226665E+01  0.461441E+00
    4      0.7500    2.0000  0.134994E+03  0.841913E+01  0.360667E+01

     Element No. =  101
 ===== Gaussian stresses by shape function =====
    1      1.1972    1.9472  0.133178E+03 -0.442206E+01  0.215281E+01
    2      1.1972    1.8028  0.138214E+03 -0.291129E+01  0.403860E+01
    3      1.0528    1.9472  0.134795E+03  0.965942E+00  0.391533E+01
    4      1.0528    1.8028  0.139831E+03  0.247665E+01  0.580111E+01
 ===== Nodal stresses by extrapolation =====
    1      1.2500    2.0000  0.130743E+03 -0.694719E+01  0.817440E+00
    2      1.2500    1.7500  0.139466E+03 -0.433042E+01  0.408372E+01
    3      1.0000    2.0000  0.133543E+03  0.238514E+01  0.387022E+01
    4      1.0000    1.7500  0.142265E+03  0.500171E+01  0.713647E+01
 ===== Nodal stresses by shape function =====
    1      1.2500    2.0000  0.130743E+03 -0.694708E+01  0.817444E+00
    2      1.2500    1.7500  0.139466E+03 -0.433044E+01  0.408368E+01
    3      1.0000    2.0000  0.133543E+03  0.238501E+01  0.387022E+01
    4      1.0000    1.7500  0.142265E+03  0.500172E+01  0.713646E+01

     Element No. =  102
 ===== Gaussian stresses by shape function =====
    1      1.4472    1.9472  0.131100E+03 -0.119835E+02  0.316486E-01
    2      1.4472    1.8028  0.135690E+03 -0.106065E+02  0.147977E+01
    3      1.3028    1.9472  0.132341E+03 -0.784598E+01  0.163806E+01
    4      1.3028    1.8028  0.136931E+03 -0.646897E+01  0.308623E+01
 ===== Nodal stresses by extrapolation =====
    1      1.5000    2.0000  0.128965E+03 -0.140019E+02 -0.108639E+01
    2      1.5000    1.7500  0.136915E+03 -0.116170E+02  0.142182E+01
    3      1.2500    2.0000  0.131115E+03 -0.683557E+01  0.169598E+01
    4      1.2500    1.7500  0.139065E+03 -0.445049E+01  0.420430E+01
 ===== Nodal stresses by shape function =====
    1      1.5000    2.0000  0.128965E+03 -0.140020E+02 -0.108646E+01
    2      1.5000    1.7500  0.136915E+03 -0.116170E+02  0.142175E+01
    3      1.2500    2.0000  0.131115E+03 -0.683560E+01  0.169601E+01
    4      1.2500    1.7500  0.139065E+03 -0.445062E+01  0.420425E+01

     Element No. =  103
 ===== Gaussian stresses by shape function =====
    1      1.6972    1.9472  0.128174E+03 -0.156726E+02 -0.389296E+01
    2      1.6972    1.8028  0.131626E+03 -0.146372E+02 -0.348938E+01
    3      1.5528    1.9472  0.128520E+03 -0.145195E+02 -0.268502E+01
    4      1.5528    1.8028  0.131972E+03 -0.134840E+02 -0.228142E+01
 ===== Nodal stresses by extrapolation =====
    1      1.7500    2.0000  0.126785E+03 -0.164736E+02 -0.448281E+01
    2      1.7500    1.7500  0.132762E+03 -0.146803E+02 -0.378381E+01
    3      1.5000    2.0000  0.127384E+03 -0.144764E+02 -0.239062E+01
    4      1.5000    1.7500  0.133362E+03 -0.126830E+02 -0.169154E+01
 ===== Nodal stresses by shape function =====
    1      1.7500    2.0000  0.126784E+03 -0.164737E+02 -0.448285E+01
    2      1.7500    1.7500  0.132762E+03 -0.146804E+02 -0.378378E+01
    3      1.5000    2.0000  0.127384E+03 -0.144764E+02 -0.239059E+01
    4      1.5000    1.7500  0.133362E+03 -0.126831E+02 -0.169156E+01

     Element No. =  104
 ===== Gaussian stresses by shape function =====
    1      1.9472    1.8028  0.125683E+03 -0.149530E+02 -0.829507E+01
    2      1.8028    1.8028  0.125236E+03 -0.164420E+02 -0.773197E+01
    3      1.9472    1.9472  0.124075E+03 -0.154356E+02 -0.777387E+01
    4      1.8028    1.9472  0.123628E+03 -0.169247E+02 -0.721080E+01
 ===== Nodal stresses by extrapolation =====
    1      2.0000    1.7500  0.126436E+03 -0.142313E+02 -0.869196E+01
    2      1.7500    1.7500  0.125662E+03 -0.168104E+02 -0.771662E+01
    3      2.0000    2.0000  0.123649E+03 -0.150673E+02 -0.778920E+01
    4      1.7500    2.0000  0.122875E+03 -0.176465E+02 -0.681395E+01
 ===== Nodal stresses by shape function =====
    1      2.0000    1.7500  0.126436E+03 -0.142313E+02 -0.869199E+01
    2      1.7500    1.7500  0.125662E+03 -0.168104E+02 -0.771658E+01
    3      2.0000    2.0000  0.123649E+03 -0.150673E+02 -0.778926E+01
    4      1.7500    2.0000  0.122875E+03 -0.176465E+02 -0.681390E+01

     Element No. =  105
 ===== Gaussian stresses by shape function =====
    1      2.1972    1.9472  0.119402E+03 -0.127800E+02 -0.105344E+02
    2      2.1972    1.8028  0.119514E+03 -0.127465E+02 -0.115372E+02
    3      2.0528    1.9472  0.118542E+03 -0.156450E+02 -0.104953E+02
    4      2.0528    1.8028  0.118654E+03 -0.156114E+02 -0.114980E+02
 ===== Nodal stresses by extrapolation =====
    1      2.2500    2.0000  0.119676E+03 -0.117436E+02 -0.101816E+02
    2      2.2500    1.7500  0.119869E+03 -0.116856E+02 -0.119185E+02
    3      2.0000    2.0000  0.118187E+03 -0.167060E+02 -0.101140E+02
    4      2.0000    1.7500  0.118380E+03 -0.166478E+02 -0.118507E+02
 ===== Nodal stresses by shape function =====
    1      2.2500    2.0000  0.119676E+03 -0.117436E+02 -0.101817E+02
    2      2.2500    1.7500  0.119869E+03 -0.116855E+02 -0.119185E+02
    3      2.0000    2.0000  0.118187E+03 -0.167060E+02 -0.101140E+02
    4      2.0000    1.7500  0.118380E+03 -0.166479E+02 -0.118508E+02

     Element No. =  106
 ===== Gaussian stresses by shape function =====
    1      2.4472    1.9472  0.114932E+03 -0.896745E+01 -0.120300E+02
    2      2.4472    1.8028  0.114198E+03 -0.918764E+01 -0.132122E+02
    3      2.3028    1.9472  0.113919E+03 -0.123454E+02 -0.122869E+02
    4      2.3028    1.8028  0.113185E+03 -0.125656E+02 -0.134691E+02
 ===== Nodal stresses by extrapolation =====
    1      2.5000    2.0000  0.115572E+03 -0.765044E+01 -0.115032E+02
    2      2.5000    1.7500  0.114300E+03 -0.803180E+01 -0.135509E+02
    3      2.2500    2.0000  0.113817E+03 -0.135012E+02 -0.119482E+02
    4      2.2500    1.7500  0.112545E+03 -0.138827E+02 -0.139959E+02
 ===== Nodal stresses by shape function =====
    1      2.5000    2.0000  0.115572E+03 -0.765045E+01 -0.115032E+02
    2      2.5000    1.7500  0.114300E+03 -0.803194E+01 -0.135509E+02
    3      2.2500    2.0000  0.113817E+03 -0.135012E+02 -0.119482E+02
    4      2.2500    1.7500  0.112545E+03 -0.138827E+02 -0.139960E+02

     Element No. =  107
 ===== Gaussian stresses by shape function =====
    1      2.6972    1.9472  0.111072E+03 -0.468676E+01 -0.124810E+02
    2      2.6972    1.8028  0.109998E+03 -0.500880E+01 -0.136955E+02
    3      2.5528    1.9472  0.110031E+03 -0.815698E+01 -0.128567E+02
    4      2.5528    1.8028  0.108957E+03 -0.847905E+01 -0.140713E+02
 ===== Nodal stresses by extrapolation =====
    1      2.7500    2.0000  0.111846E+03 -0.329870E+01 -0.118989E+02
    2      2.7500    1.7500  0.109986E+03 -0.385648E+01 -0.140025E+02
    3      2.5000    2.0000  0.110042E+03 -0.930927E+01 -0.125496E+02
    4      2.5000    1.7500  0.108183E+03 -0.986714E+01 -0.146534E+02
 ===== Nodal stresses by shape function =====
    1      2.7500    2.0000  0.111846E+03 -0.329874E+01 -0.118989E+02
    2      2.7500    1.7500  0.109986E+03 -0.385651E+01 -0.140026E+02
    3      2.5000    2.0000  0.110043E+03 -0.930930E+01 -0.125497E+02
    4      2.5000    1.7500  0.108183E+03 -0.986713E+01 -0.146534E+02

     Element No. =  108
 ===== Gaussian stresses by shape function =====
    1      2.9472    1.8028  0.106815E+03 -0.593372E+00 -0.133004E+02
    2      2.8028    1.8028  0.105798E+03 -0.398363E+01 -0.136840E+02
    3      2.9472    1.9472  0.107911E+03 -0.264568E+00 -0.121138E+02
    4      2.8028    1.9472  0.106894E+03 -0.365483E+01 -0.124974E+02
 ===== Nodal stresses by extrapolation =====
    1      3.0000    1.7500  0.106787E+03  0.527196E+00 -0.135944E+02
    2      2.7500    1.7500  0.105025E+03 -0.534489E+01 -0.142588E+02
    3      3.0000    2.0000  0.108685E+03  0.109671E+01 -0.115391E+02
    4      2.7500    2.0000  0.106923E+03 -0.477541E+01 -0.122035E+02
 ===== Nodal stresses by shape function =====
    1      3.0000    1.7500  0.106786E+03  0.527161E+00 -0.135944E+02
    2      2.7500    1.7500  0.105025E+03 -0.534503E+01 -0.142588E+02
    3      3.0000    2.0000  0.108685E+03  0.109674E+01 -0.115391E+02
    4      2.7500    2.0000  0.106923E+03 -0.477547E+01 -0.122035E+02

     Element No. =  109
 ===== Gaussian stresses by shape function =====
    1      3.1972    1.9472  0.105387E+03  0.413946E+01 -0.110341E+02
    2      3.1972    1.8028  0.104415E+03  0.384791E+01 -0.121694E+02
    3      3.0528    1.9472  0.104414E+03  0.895765E+00 -0.113742E+02
    4      3.0528    1.8028  0.103442E+03  0.604208E+00 -0.125095E+02
 ===== Nodal stresses by extrapolation =====
    1      3.2500    2.0000  0.106098E+03  0.543344E+01 -0.104940E+02
    2      3.2500    1.7500  0.104415E+03  0.492847E+01 -0.124605E+02
    3      3.0000    2.0000  0.104413E+03 -0.184790E+00 -0.110832E+02
    4      3.0000    1.7500  0.102730E+03 -0.689787E+00 -0.130496E+02
 ===== Nodal stresses by shape function =====
    1      3.2500    2.0000  0.106099E+03  0.543350E+01 -0.104940E+02
    2      3.2500    1.7500  0.104415E+03  0.492841E+01 -0.124605E+02
    3      3.0000    2.0000  0.104413E+03 -0.184761E+00 -0.110833E+02
    4      3.0000    1.7500  0.102730E+03 -0.689880E+00 -0.130497E+02

     Element No. =  110
 ===== Gaussian stresses by shape function =====
    1      3.4472    1.9472  0.103394E+03  0.836719E+01 -0.919081E+01
    2      3.4472    1.8028  0.102552E+03  0.811480E+01 -0.102453E+02
    3      3.3028    1.9472  0.102490E+03  0.535445E+01 -0.948524E+01
    4      3.3028    1.8028  0.101649E+03  0.510204E+01 -0.105397E+02
 ===== Nodal stresses by extrapolation =====
    1      3.5000    2.0000  0.104033E+03  0.956230E+01 -0.869706E+01
    2      3.5000    1.7500  0.102575E+03  0.912517E+01 -0.105235E+02
    3      3.2500    2.0000  0.102467E+03  0.434411E+01 -0.920706E+01
    4      3.2500    1.7500  0.101010E+03  0.390689E+01 -0.110334E+02
 ===== Nodal stresses by shape function =====
    1      3.5000    2.0000  0.104033E+03  0.956239E+01 -0.869702E+01
    2      3.5000    1.7500  0.102575E+03  0.912516E+01 -0.105234E+02
    3      3.2500    2.0000  0.102467E+03  0.434404E+01 -0.920721E+01
    4      3.2500    1.7500  0.101010E+03  0.390680E+01 -0.110336E+02

     Element No. =  111
 ===== Gaussian stresses by shape function =====
    1      3.6972    1.9472  0.101888E+03  0.120985E+02 -0.637801E+01
    2      3.6972    1.8028  0.101063E+03  0.118512E+02 -0.727329E+01
    3      3.5528    1.9472  0.101120E+03  0.954062E+01 -0.666654E+01
    4      3.5528    1.8028  0.100296E+03  0.929334E+01 -0.756182E+01
 ===== Nodal stresses by extrapolation =====
    1      3.7500    2.0000  0.102470E+03  0.131253E+02 -0.594471E+01
    2      3.7500    1.7500  0.101043E+03  0.126969E+02 -0.749537E+01
    3      3.5000    2.0000  0.101141E+03  0.869487E+01 -0.644446E+01
    4      3.5000    1.7500  0.997131E+02  0.826660E+01 -0.799512E+01
 ===== Nodal stresses by shape function =====
    1      3.7500    2.0000  0.102470E+03  0.131254E+02 -0.594464E+01
    2      3.7500    1.7500  0.101042E+03  0.126970E+02 -0.749529E+01
    3      3.5000    2.0000  0.101141E+03  0.869490E+01 -0.644446E+01
    4      3.5000    1.7500  0.997131E+02  0.826660E+01 -0.799511E+01

     Element No. =  112
 ===== Gaussian stresses by shape function =====
    1      3.9472    1.8028  0.999729E+02  0.143961E+02 -0.285121E+01
    2      3.8028    1.8028  0.994853E+02  0.127712E+02 -0.319723E+01
    3      3.9472    1.9472  0.100962E+03  0.146927E+02 -0.228254E+01
    4      3.8028    1.9472  0.100474E+03  0.130678E+02 -0.262858E+01
 ===== Nodal stresses by extrapolation =====
    1      4.0000    1.7500  0.997895E+02  0.148823E+02 -0.293271E+01
    2      3.7500    1.7500  0.989449E+02  0.120679E+02 -0.353203E+01
    3      4.0000    2.0000  0.101502E+03  0.153960E+02 -0.194773E+01
    4      3.7500    2.0000  0.100657E+03  0.125816E+02 -0.254710E+01
 ===== Nodal stresses by shape function =====
    1      4.0000    1.7500  0.997893E+02  0.148821E+02 -0.293268E+01
    2      3.7500    1.7500  0.989451E+02  0.120678E+02 -0.353211E+01
    3      4.0000    2.0000  0.101502E+03  0.153959E+02 -0.194763E+01
    4      3.7500    2.0000  0.100658E+03  0.125816E+02 -0.254706E+01

     Element No. =  113
 ===== Gaussian stresses by shape function =====
    1      0.0528    2.0528  0.138096E+03  0.122964E+02  0.158445E+01
    2      0.0528    2.1972  0.131375E+03  0.102802E+02  0.159424E+01
    3      0.1972    2.0528  0.138105E+03  0.123242E+02 -0.767822E+00
    4      0.1972    2.1972  0.131384E+03  0.103081E+02 -0.758041E+00
 ===== Nodal stresses by extrapolation =====
    1     -0.0000    2.0000  0.140553E+03  0.130242E+02  0.244186E+01
    2     -0.0000    2.2500  0.128912E+03  0.953193E+01  0.245881E+01
    3      0.2500    2.0000  0.140568E+03  0.130724E+02 -0.163239E+01
    4      0.2500    2.2500  0.128927E+03  0.958033E+01 -0.161546E+01
 ===== Nodal stresses by shape function =====
    1      0.0000    2.0000  0.140553E+03  0.130241E+02  0.244188E+01
    2      0.0000    2.2500  0.128912E+03  0.953186E+01  0.245883E+01
    3      0.2500    2.0000  0.140568E+03  0.130725E+02 -0.163238E+01
    4      0.2500    2.2500  0.128927E+03  0.958026E+01 -0.161543E+01

     Element No. =  114
 ===== Gaussian stresses by shape function =====
    1      0.3028    2.0528  0.136682E+03  0.118177E+02  0.265834E+01
    2      0.3028    2.1972  0.130588E+03  0.998981E+01  0.256490E+01
    3      0.4472    2.0528  0.136601E+03  0.115509E+02  0.525665E+00
    4      0.4472    2.1972  0.130508E+03  0.972284E+01  0.432220E+00
 ===== Nodal stresses by extrapolation =====
    1      0.2500    2.0000  0.138941E+03  0.125844E+02  0.347316E+01
    2      0.2500    2.2500  0.128387E+03  0.941849E+01  0.331130E+01
    3      0.5000    2.0000  0.138802E+03  0.121223E+02 -0.220747E+00
    4      0.5000    2.2500  0.128248E+03  0.895600E+01 -0.382596E+00
 ===== Nodal stresses by shape function =====
    1      0.2500    2.0000  0.138941E+03  0.125845E+02  0.347313E+01
    2      0.2500    2.2500  0.128387E+03  0.941840E+01  0.331129E+01
    3      0.5000    2.0000  0.138802E+03  0.121222E+02 -0.220749E+00
    4      0.5000    2.2500  0.128249E+03  0.895603E+01 -0.382553E+00

     Element No. =  115
 ===== Gaussian stresses by shape function =====
    1      0.5528    2.0528  0.134675E+03  0.104258E+02  0.440226E+01
    2      0.5528    2.1972  0.129501E+03  0.887366E+01  0.392073E+01
    3      0.6972    2.0528  0.134262E+03  0.905009E+01  0.259126E+01
    4      0.6972    2.1972  0.129088E+03  0.749774E+01  0.210974E+01
 ===== Nodal stresses by extrapolation =====
    1      0.5000    2.0000  0.136720E+03  0.114974E+02  0.524139E+01
    2      0.5000    2.2500  0.127758E+03  0.880919E+01  0.440734E+01
    3      0.7500    2.0000  0.136005E+03  0.911479E+01  0.210463E+01
    4      0.7500    2.2500  0.127043E+03  0.642589E+01  0.127063E+01
 ===== Nodal stresses by shape function =====
    1      0.5000    2.0000  0.136720E+03  0.114976E+02  0.524140E+01
    2      0.5000    2.2500  0.127758E+03  0.880890E+01  0.440736E+01
    3      0.7500    2.0000  0.136005E+03  0.911462E+01  0.210464E+01
    4      0.7500    2.2500  0.127043E+03  0.642596E+01  0.127061E+01

     Element No. =  116
 ===== Gaussian stresses by shape function =====
    1      0.8028    2.0528  0.133129E+03  0.729260E+01  0.623545E+01
    2      0.8028    2.1972  0.128543E+03  0.591687E+01  0.522757E+01
    3      0.9472    2.0528  0.132265E+03  0.441281E+01  0.463055E+01
    4      0.9472    2.1972  0.127679E+03  0.303709E+01  0.362262E+01
 ===== Nodal stresses by extrapolation =====
    1      0.7500    2.0000  0.135124E+03  0.885023E+01  0.719180E+01
    2      0.7500    2.2500  0.127181E+03  0.646739E+01  0.544612E+01
    3      1.0000    2.0000  0.133627E+03  0.386228E+01  0.441204E+01
    4      1.0000    2.2500  0.125685E+03  0.147948E+01  0.266623E+01
 ===== Nodal stresses by shape function =====
    1      0.7500    2.0000  0.135124E+03  0.885010E+01  0.719182E+01
    2      0.7500    2.2500  0.127181E+03  0.646741E+01  0.544608E+01
    3      1.0000    2.0000  0.133627E+03  0.386218E+01  0.441200E+01
    4      1.0000    2.2500  0.125685E+03  0.147948E+01  0.266626E+01

     Element No. =  117
 ===== Gaussian stresses by shape function =====
    1      1.0528    2.0528  0.132015E+03  0.214481E+01  0.678640E+01
    2      1.0528    2.1972  0.127646E+03  0.833832E+00  0.548975E+01
    3      1.1972    2.0528  0.130904E+03 -0.155972E+01  0.525695E+01
    4      1.1972    2.1972  0.126534E+03 -0.287075E+01  0.396031E+01
 ===== Nodal stresses by extrapolation =====
    1      1.0000    2.0000  0.134022E+03  0.398060E+01  0.782082E+01
    2      1.0000    2.2500  0.126453E+03  0.170996E+01  0.557495E+01
    3      1.2500    2.0000  0.132097E+03 -0.243578E+01  0.517173E+01
    4      1.2500    2.2500  0.124528E+03 -0.470660E+01  0.292590E+01
 ===== Nodal stresses by shape function =====
    1      1.0000    2.0000  0.134022E+03  0.398059E+01  0.782079E+01
    2      1.0000    2.2500  0.126453E+03  0.170996E+01  0.557501E+01
    3      1.2500    2.0000  0.132097E+03 -0.243585E+01  0.517169E+01
    4      1.2500    2.2500  0.124528E+03 -0.470651E+01  0.292590E+01

     Element No. =  118
 ===== Gaussian stresses by shape function =====
    1      1.3028    2.0528  0.130571E+03 -0.392780E+01  0.510760E+01
    2      1.3028    2.1972  0.126317E+03 -0.520398E+01  0.402101E+01
    3      1.4472    2.0528  0.129639E+03 -0.703230E+01  0.361872E+01
    4      1.4472    2.1972  0.125385E+03 -0.830850E+01  0.253214E+01
 ===== Nodal stresses by extrapolation =====
    1      1.2500    2.0000  0.132469E+03 -0.232435E+01  0.605030E+01
    2      1.2500    2.2500  0.125101E+03 -0.453476E+01  0.416826E+01
    3      1.5000    2.0000  0.130855E+03 -0.770151E+01  0.347146E+01
    4      1.5000    2.2500  0.123487E+03 -0.991196E+01  0.158945E+01
 ===== Nodal stresses by shape function =====
    1      1.2500    2.0000  0.132469E+03 -0.232440E+01  0.605028E+01
    2      1.2500    2.2500  0.125101E+03 -0.453473E+01  0.416829E+01
    3      1.5000    2.0000  0.130855E+03 -0.770157E+01  0.347153E+01
    4      1.5000    2.2500  0.123487E+03 -0.991194E+01  0.158951E+01

     Element No. =  119
 ===== Gaussian stresses by shape function =====
    1      1.5528    2.0528  0.127775E+03 -0.909467E+01  0.151650E+01
    2      1.5528    2.1972  0.124103E+03 -0.101964E+02  0.102362E+01
    3      1.6972    2.0528  0.127353E+03 -0.105029E+02  0.231194E+00
    4      1.6972    2.1972  0.123680E+03 -0.116046E+02 -0.261734E+00
 ===== Nodal stresses by extrapolation =====
    1      1.5000    2.0000  0.129274E+03 -0.817597E+01  0.216736E+01
    2      1.5000    2.2500  0.122913E+03 -0.100841E+02  0.131369E+01
    3      1.7500    2.0000  0.128542E+03 -0.106151E+02 -0.588321E-01
    4      1.7500    2.2500  0.122182E+03 -0.125233E+02 -0.912637E+00
 ===== Nodal stresses by shape function =====
    1      1.5000    2.0000  0.129274E+03 -0.817603E+01  0.216739E+01
    2      1.5000    2.2500  0.122913E+03 -0.100843E+02  0.131367E+01
    3      1.7500    2.0000  0.128542E+03 -0.106151E+02 -0.588989E-01
    4      1.7500    2.2500  0.122181E+03 -0.125234E+02 -0.912567E+00

     Element No. =  120
 ===== Gaussian stresses by shape function =====
    1      1.8028    2.0528  0.123697E+03 -0.119261E+02 -0.267903E+01
    2      1.8028    2.1972  0.121013E+03 -0.127314E+02 -0.252924E+01
    3      1.9472    2.0528  0.123826E+03 -0.114982E+02 -0.361848E+01
    4      1.9472    2.1972  0.121141E+03 -0.123035E+02 -0.346876E+01
 ===== Nodal stresses by extrapolation =====
    1      1.7500    2.0000  0.124633E+03 -0.117879E+02 -0.239000E+01
    2      1.7500    2.2500  0.119984E+03 -0.131827E+02 -0.213051E+01
    3      2.0000    2.0000  0.124855E+03 -0.110469E+02 -0.401714E+01
    4      2.0000    2.2500  0.120206E+03 -0.124416E+02 -0.375785E+01
 ===== Nodal stresses by shape function =====
    1      1.7500    2.0000  0.124633E+03 -0.117879E+02 -0.238995E+01
    2      1.7500    2.2500  0.119984E+03 -0.131826E+02 -0.213063E+01
    3      2.0000    2.0000  0.124855E+03 -0.110469E+02 -0.401715E+01
    4      2.0000    2.2500  0.120206E+03 -0.124417E+02 -0.375781E+01

     Element No. =  121
 ===== Gaussian stresses by shape function =====
    1      2.0528    2.0528  0.119006E+03 -0.122076E+02 -0.631734E+01
    2      2.0528    2.1972  0.117414E+03 -0.126851E+02 -0.569305E+01
    3      2.1972    2.0528  0.119541E+03 -0.104239E+02 -0.687438E+01
    4      2.1972    2.1972  0.117949E+03 -0.109015E+02 -0.625014E+01
 ===== Nodal stresses by extrapolation =====
