
            P L A N E   S T R E S S                           



xzy 18/12/29                                                                    


 npoin = 160     nelem = 135     nvfix =  20     ntype =   1
    1      0.6667    3.0000  0.995669E+02  0.358519E+01  0.626742E+01
    2      0.6667    3.3333  0.897697E+02  0.645916E+00  0.547617E+01
    3      1.0000    3.0000  0.988887E+02  0.132427E+01  0.283809E+01
    4      1.0000    3.3333  0.890914E+02 -0.161477E+01  0.204689E+01
 ===== Nodal stresses by shape function =====
    1      0.6667    3.0000  0.995670E+02  0.358521E+01  0.626743E+01
    2      0.6667    3.3333  0.897697E+02  0.646057E+00  0.547623E+01
    3      1.0000    3.0000  0.988887E+02  0.132428E+01  0.283808E+01
    4      1.0000    3.3333  0.890914E+02 -0.161488E+01  0.204684E+01

     Element No. =   22
 ===== Gaussian stresses by shape function =====
    1      0.7371    2.7371  0.106827E+03  0.355829E+01  0.627927E+01
    2      0.7371    2.9296  0.100980E+03  0.180429E+01  0.554619E+01
    3      0.9296    2.7371  0.106198E+03  0.146362E+01  0.423281E+01
    4      0.9296    2.9296  0.100352E+03 -0.290352E+00  0.349973E+01
 ===== Nodal stresses by extrapolation =====
    1      0.6667    2.6667  0.109196E+03  0.496700E+01  0.729665E+01
    2      0.6667    3.0000  0.990701E+02  0.192897E+01  0.602692E+01
    3      1.0000    2.6667  0.108108E+03  0.133892E+01  0.375208E+01
    4      1.0000    3.0000  0.979817E+02 -0.169904E+01  0.248234E+01
 ===== Nodal stresses by shape function =====
    1      0.6667    2.6667  0.109197E+03  0.496692E+01  0.729663E+01
    2      0.6667    3.0000  0.990701E+02  0.192896E+01  0.602692E+01
    3      1.0000    2.6667  0.108108E+03  0.133893E+01  0.375207E+01
    4      1.0000    3.0000  0.979817E+02 -0.169903E+01  0.248236E+01

     Element No. =   23
 ===== Gaussian stresses by shape function =====
    1      0.7371    2.4038  0.116974E+03  0.485809E+01  0.693052E+01
    2      0.7371    2.5962  0.110691E+03  0.297318E+01  0.587057E+01
    3      0.9296    2.4038  0.116066E+03  0.183028E+01  0.473191E+01
    4      0.9296    2.5962  0.109783E+03 -0.546570E-01  0.367197E+01
 ===== Nodal stresses by extrapolation =====
    1      0.6667    2.3333  0.119606E+03  0.665628E+01  0.812324E+01
    2      0.6667    2.6667  0.108724E+03  0.339151E+01  0.628735E+01
    3      1.0000    2.3333  0.118033E+03  0.141195E+01  0.431514E+01
    4      1.0000    2.6667  0.107151E+03 -0.185286E+01  0.247925E+01
 ===== Nodal stresses by shape function =====
    1      0.6667    2.3333  0.119606E+03  0.665631E+01  0.812323E+01
    2      0.6667    2.6667  0.108724E+03  0.339154E+01  0.628731E+01
    3      1.0000    2.3333  0.118033E+03  0.141193E+01  0.431512E+01
    4      1.0000    2.6667  0.107151E+03 -0.185284E+01  0.247922E+01

     Element No. =   24
 ===== Gaussian stresses by shape function =====
    1      0.7371    2.0704  0.128097E+03  0.646231E+01  0.689271E+01
    2      0.7371    2.2629  0.121220E+03  0.439920E+01  0.547324E+01
    3      0.9296    2.0704  0.126880E+03  0.240639E+01  0.448545E+01
    4      0.9296    2.2629  0.120003E+03  0.343277E+00  0.306599E+01
 ===== Nodal stresses by extrapolation =====
    1      0.6667    2.0000  0.131060E+03  0.870203E+01  0.829339E+01
    2      0.6667    2.3333  0.119148E+03  0.512862E+01  0.583478E+01
    3      1.0000    2.0000  0.128952E+03  0.167698E+01  0.412390E+01
    4      1.0000    2.3333  0.117041E+03 -0.189645E+01  0.166533E+01
 ===== Nodal stresses by shape function =====
    1      0.6667    2.0000  0.131060E+03  0.870215E+01  0.829337E+01
    2      0.6667    2.3333  0.119148E+03  0.512860E+01  0.583476E+01
    3      1.0000    2.0000  0.128952E+03  0.167697E+01  0.412390E+01
    4      1.0000    2.3333  0.117041E+03 -0.189654E+01  0.166531E+01

     Element No. =   25
 ===== Gaussian stresses by shape function =====
    1      0.7371    1.7371  0.141995E+03  0.906989E+01  0.538197E+01
    2      0.7371    1.9296  0.133287E+03  0.645755E+01  0.359523E+01
    3      0.9296    1.7371  0.140463E+03  0.396449E+01  0.233398E+01
    4      0.9296    1.9296  0.131755E+03  0.135211E+01  0.547256E+00
 ===== Nodal stresses by extrapolation =====
    1      0.6667    1.6667  0.145743E+03  0.118948E+02  0.715160E+01
    2      0.6667    2.0000  0.130660E+03  0.737009E+01  0.405687E+01
    3      1.0000    1.6667  0.143090E+03  0.305198E+01  0.187232E+01
    4      1.0000    2.0000  0.128007E+03 -0.147281E+01 -0.122236E+01
 ===== Nodal stresses by shape function =====
    1      0.6667    1.6667  0.145743E+03  0.118948E+02  0.715160E+01
    2      0.6667    2.0000  0.130660E+03  0.737009E+01  0.405685E+01
    3      1.0000    1.6667  0.143090E+03  0.305191E+01  0.187234E+01
    4      1.0000    2.0000  0.128007E+03 -0.147279E+01 -0.122240E+01

     Element No. =   26
 ===== Gaussian stresses by shape function =====
    1      0.7371    1.4038  0.156296E+03  0.124716E+02 -0.694019E+00
    2      0.7371    1.5962  0.147945E+03  0.996643E+01 -0.252526E+01
    3      0.9296    1.4038  0.154726E+03  0.724055E+01 -0.361604E+01
    4      0.9296    1.5962  0.146376E+03  0.473549E+01 -0.544730E+01
 ===== Nodal stresses by extrapolation =====
    1      0.6667    1.3333  0.159927E+03  0.153032E+02  0.104579E+01
    2      0.6667    1.6667  0.145463E+03  0.109641E+02 -0.212600E+01
    3      1.0000    1.3333  0.157209E+03  0.624278E+01 -0.401529E+01
    4      1.0000    1.6667  0.142745E+03  0.190392E+01 -0.718714E+01
 ===== Nodal stresses by shape function =====
    1      0.6667    1.3333  0.159927E+03  0.153032E+02  0.104579E+01
    2      0.6667    1.6667  0.145463E+03  0.109642E+02 -0.212599E+01
    3      1.0000    1.3333  0.157209E+03  0.624280E+01 -0.401532E+01
    4      1.0000    1.6667  0.142745E+03  0.190382E+01 -0.718710E+01

     Element No. =   27
 ===== Gaussian stresses by shape function =====
    1      0.7371    1.0704  0.249243E+03  0.209648E+02 -0.128732E+02
    2      0.7371    1.2629  0.178759E+03 -0.180450E+00 -0.989893E+01
    3      0.9296    1.0704  0.251792E+03  0.294635E+02 -0.375449E+02
    4      0.9296    1.2629  0.181308E+03  0.831825E+01 -0.345706E+02
 ===== Nodal stresses by extrapolation =====
    1      0.6667    1.0000  0.274109E+03  0.255939E+02 -0.493141E+01
    2      0.6667    1.3333  0.152026E+03 -0.110309E+02  0.220194E+00
    3      1.0000    1.0000  0.278525E+03  0.403139E+02 -0.476640E+02
    4      1.0000    1.3333  0.156443E+03  0.368932E+01 -0.425124E+02
 ===== Nodal stresses by shape function =====
    1      0.6667    1.0000  0.274109E+03  0.255938E+02 -0.493141E+01
    2      0.6667    1.3333  0.152026E+03 -0.110309E+02  0.220139E+00
    3      1.0000    1.0000  0.278525E+03  0.403139E+02 -0.476640E+02
    4      1.0000    1.3333  0.156443E+03  0.368927E+01 -0.425124E+02

     Element No. =   28
 ===== Gaussian stresses by shape function =====
    1      1.0704    3.7371  0.809747E+02  0.977997E+00  0.240144E+01
    2      1.0704    3.9296  0.759173E+02 -0.539215E+00  0.219946E+01
    3      1.2629    3.7371  0.808015E+02  0.400940E+00  0.631367E+00
    4      1.2629    3.9296  0.757442E+02 -0.111627E+01  0.429398E+00
 ===== Nodal stresses by extrapolation =====
    1      1.0000    3.6667  0.828892E+02  0.174455E+01  0.312326E+01
    2      1.0000    4.0000  0.741295E+02 -0.883336E+00  0.277342E+01
    3      1.3333    3.6667  0.825893E+02  0.745061E+00  0.573998E-01
    4      1.3333    4.0000  0.738296E+02 -0.188283E+01 -0.292416E+00
 ===== Nodal stresses by shape function =====
    1      1.0000    3.6667  0.828891E+02  0.174463E+01  0.312325E+01
    2      1.0000    4.0000  0.741295E+02 -0.883301E+00  0.277347E+01
    3      1.3333    3.6667  0.825893E+02  0.745178E+00  0.573807E-01
    4      1.3333    4.0000  0.738297E+02 -0.188272E+01 -0.292419E+00

     Element No. =   29
 ===== Gaussian stresses by shape function =====
    1      1.0704    3.4038  0.893803E+02  0.845276E+00  0.423959E+01
    2      1.0704    3.5962  0.839415E+02 -0.786377E+00  0.396452E+01
    3      1.2629    3.4038  0.891446E+02  0.595398E-01  0.233656E+01
    4      1.2629    3.5962  0.837057E+02 -0.157211E+01  0.206148E+01
 ===== Nodal stresses by extrapolation =====
    1      1.0000    3.3333  0.914574E+02  0.173010E+01  0.503683E+01
    2      1.0000    3.6667  0.820370E+02 -0.109600E+01  0.456041E+01
    3      1.3333    3.3333  0.910491E+02  0.369167E+00  0.174068E+01
    4      1.3333    3.6667  0.816287E+02 -0.245694E+01  0.126423E+01
 ===== Nodal stresses by shape function =====
    1      1.0000    3.3333  0.914573E+02  0.173010E+01  0.503683E+01
    2      1.0000    3.6667  0.820369E+02 -0.109601E+01  0.456038E+01
    3      1.3333    3.3333  0.910490E+02  0.369202E+00  0.174068E+01
    4      1.3333    3.6667  0.816287E+02 -0.245694E+01  0.126424E+01

     Element No. =   30
 ===== Gaussian stresses by shape function =====
    1      1.0704    3.0704  0.982526E+02  0.666412E+00  0.539937E+01
    2      1.0704    3.2629  0.925294E+02 -0.105051E+01  0.490858E+01
    3      1.2629    3.0704  0.978319E+02 -0.735832E+00  0.339628E+01
    4      1.2629    3.2629  0.921088E+02 -0.245271E+01  0.290549E+01
 ===== Nodal stresses by extrapolation =====
    1      1.0000    3.0000  0.100501E+03  0.180811E+01  0.631219E+01
    2      1.0000    3.3333  0.905886E+02 -0.116571E+01  0.546213E+01
    3      1.3333    3.0000  0.997728E+02 -0.620676E+00  0.284274E+01
    4      1.3333    3.3333  0.898600E+02 -0.359436E+01  0.199266E+01
 ===== Nodal stresses by shape function =====
    1      1.0000    3.0000  0.100501E+03  0.180817E+01  0.631219E+01
    2      1.0000    3.3333  0.905886E+02 -0.116565E+01  0.546214E+01
    3      1.3333    3.0000  0.997727E+02 -0.620544E+00  0.284271E+01
    4      1.3333    3.3333  0.898600E+02 -0.359438E+01  0.199266E+01

     Element No. =   31
 ===== Gaussian stresses by shape function =====
    1      1.0704    2.7371  0.107505E+03  0.400177E+00  0.627893E+01
    2      1.0704    2.9296  0.101531E+03 -0.139200E+01  0.548265E+01
    3      1.2629    2.7371  0.106822E+03 -0.187505E+01  0.418808E+01
    4      1.2629    2.9296  0.100849E+03 -0.366718E+01  0.339177E+01
 ===== Nodal stresses by extrapolation =====
    1      1.0000    2.6667  0.109941E+03  0.188896E+01  0.733569E+01
    2      1.0000    3.0000  0.995944E+02 -0.121521E+01  0.595651E+01
    3      1.3333    2.6667  0.108759E+03 -0.205189E+01  0.371425E+01
    4      1.3333    3.0000  0.984121E+02 -0.515592E+01  0.233498E+01
 ===== Nodal stresses by shape function =====
    1      1.0000    2.6667  0.109941E+03  0.188885E+01  0.733570E+01
    2      1.0000    3.0000  0.995943E+02 -0.121527E+01  0.595647E+01
    3      1.3333    2.6667  0.108759E+03 -0.205182E+01  0.371425E+01
    4      1.3333    3.0000  0.984121E+02 -0.515591E+01  0.233501E+01

     Element No. =   32
 ===== Gaussian stresses by shape function =====
    1      1.0704    2.4038  0.117137E+03  0.909424E-02  0.689151E+01
    2      1.0704    2.5962  0.110895E+03 -0.186340E+01  0.569971E+01
    3      1.2629    2.4038  0.116115E+03 -0.339513E+01  0.470754E+01
    4      1.2629    2.5962  0.109873E+03 -0.526759E+01  0.351572E+01
 ===== Nodal stresses by extrapolation =====
    1      1.0000    2.3333  0.119795E+03  0.194051E+01  0.812712E+01
    2      1.0000    2.6667  0.108984E+03 -0.130277E+01  0.606288E+01
    3      1.3333    2.3333  0.118026E+03 -0.395579E+01  0.434439E+01
    4      1.3333    2.6667  0.107215E+03 -0.719897E+01  0.228008E+01
 ===== Nodal stresses by shape function =====
    1      1.0000    2.3333  0.119795E+03  0.194049E+01  0.812714E+01
    2      1.0000    2.6667  0.108984E+03 -0.130286E+01  0.606287E+01
    3      1.3333    2.3333  0.118026E+03 -0.395572E+01  0.434438E+01
    4      1.3333    2.6667  0.107215E+03 -0.719908E+01  0.228009E+01

     Element No. =   33
 ===== Gaussian stresses by shape function =====
    1      1.0704    2.0704  0.127432E+03 -0.453705E+00  0.701985E+01
    2      1.0704    2.2629  0.120711E+03 -0.247003E+01  0.526031E+01
    3      1.2629    2.0704  0.125923E+03 -0.548099E+01  0.466746E+01
    4      1.2629    2.2629  0.119202E+03 -0.749732E+01  0.290791E+01
 ===== Nodal stresses by extrapolation =====
    1      1.0000    2.0000  0.130444E+03  0.212443E+01  0.852491E+01
    2      1.0000    2.3333  0.118802E+03 -0.136794E+01  0.547732E+01
    3      1.3333    2.0000  0.127832E+03 -0.658307E+01  0.445047E+01
    4      1.3333    2.3333  0.116190E+03 -0.100755E+02  0.140283E+01
 ===== Nodal stresses by shape function =====
    1      1.0000    2.0000  0.130444E+03  0.212442E+01  0.852493E+01
    2      1.0000    2.3333  0.118802E+03 -0.136801E+01  0.547734E+01
    3      1.3333    2.0000  0.127831E+03 -0.658304E+01  0.445047E+01
    4      1.3333    2.3333  0.116190E+03 -0.100754E+02  0.140286E+01

     Element No. =   34
 ===== Gaussian stresses by shape function =====
    1      1.0704    1.7371  0.138022E+03 -0.105615E+01  0.601385E+01
    2      1.0704    1.9296  0.131158E+03 -0.311533E+01  0.329459E+01
    3      1.2629    1.7371  0.135691E+03 -0.882544E+01  0.361140E+01
    4      1.2629    1.9296  0.128827E+03 -0.108847E+02  0.892136E+00
 ===== Nodal stresses by extrapolation =====
    1      1.0000    1.6667  0.141388E+03  0.254131E+01  0.788853E+01
    2      1.0000    2.0000  0.129499E+03 -0.102525E+01  0.317864E+01
    3      1.3333    1.6667  0.137351E+03 -0.109155E+02  0.372737E+01
    4      1.3333    2.0000  0.125462E+03 -0.144822E+02 -0.982547E+00
 ===== Nodal stresses by shape function =====
    1      1.0000    1.6667  0.141388E+03  0.254135E+01  0.788852E+01
    2      1.0000    2.0000  0.129499E+03 -0.102533E+01  0.317863E+01
    3      1.3333    1.6667  0.137351E+03 -0.109155E+02  0.372736E+01
    4      1.3333    2.0000  0.125462E+03 -0.144822E+02 -0.982529E+00

     Element No. =   35
 ===== Gaussian stresses by shape function =====
    1      1.0704    1.4038  0.155382E+03  0.614685E+00  0.462218E+01
    2      1.0704    1.5962  0.143659E+03 -0.290213E+01 -0.717690E+00
    3      1.2629    1.4038  0.150807E+03 -0.146377E+02  0.520449E+00
    4      1.2629    1.5962  0.139084E+03 -0.181545E+02 -0.481944E+01
 ===== Nodal stresses by extrapolation =====
    1      1.0000    1.3333  0.161348E+03  0.748467E+01  0.807805E+01
    2      1.0000    1.6667  0.141043E+03  0.139338E+01 -0.117087E+01
    3      1.3333    1.3333  0.153423E+03 -0.189332E+02  0.973644E+00
    4      1.3333    1.6667  0.133118E+03 -0.250245E+02 -0.827531E+01
 ===== Nodal stresses by shape function =====
    1      1.0000    1.3333  0.161348E+03  0.748459E+01  0.807806E+01
    2      1.0000    1.6667  0.141043E+03  0.139328E+01 -0.117091E+01
    3      1.3333    1.3333  0.153422E+03 -0.189331E+02  0.973648E+00
    4      1.3333    1.6667  0.133118E+03 -0.250245E+02 -0.827534E+01

     Element No. =   36
 ===== Gaussian stresses by shape function =====
    1      1.0704    1.0704  0.142029E+03 -0.754205E+01 -0.189779E+02
    2      1.0704    1.2629  0.153944E+03 -0.396765E+01 -0.262361E+02
    3      1.2629    1.0704  0.135808E+03 -0.282795E+02 -0.148079E+02
    4      1.2629    1.2629  0.147722E+03 -0.247052E+02 -0.220659E+02
 ===== Nodal stresses by extrapolation =====
    1      1.0000    1.0000  0.139945E+03 -0.125993E+01 -0.178477E+02
    2      1.0000    1.3333  0.160582E+03  0.493113E+01 -0.304191E+02
    3      1.3333    1.0000  0.129170E+03 -0.371783E+02 -0.106248E+02
    4      1.3333    1.3333  0.149806E+03 -0.309873E+02 -0.231962E+02
 ===== Nodal stresses by shape function =====
    1      1.0000    1.0000  0.139945E+03 -0.125995E+01 -0.178477E+02
    2      1.0000    1.3333  0.160582E+03  0.493106E+01 -0.304190E+02
    3      1.3333    1.0000  0.129170E+03 -0.371783E+02 -0.106248E+02
    4      1.3333    1.3333  0.149806E+03 -0.309873E+02 -0.231962E+02

     Element No. =   37
 ===== Gaussian stresses by shape function =====
    1      1.4038    3.7371  0.826455E+02  0.614288E+00  0.186909E+01
    2      1.4038    3.9296  0.784714E+02 -0.637909E+00  0.171394E+01
    3      1.5962    3.7371  0.825125E+02  0.170944E+00  0.407711E+00
    4      1.5962    3.9296  0.783384E+02 -0.108121E+01  0.252563E+00
 ===== Nodal stresses by extrapolation =====
    1      1.3333    3.6667  0.842220E+02  0.123491E+01  0.246077E+01
    2      1.3333    4.0000  0.769922E+02 -0.933993E+00  0.219206E+01
    3      1.6667    3.6667  0.839916E+02  0.466982E+00 -0.704014E-01
    4      1.6667    4.0000  0.767619E+02 -0.170178E+01 -0.339127E+00
 ===== Nodal stresses by shape function =====
    1      1.3333    3.6667  0.842220E+02  0.123499E+01  0.246077E+01
    2      1.3333    4.0000  0.769923E+02 -0.933960E+00  0.219208E+01
    3      1.6667    3.6667  0.839917E+02  0.467041E+00 -0.704193E-01
    4      1.6667    4.0000  0.767619E+02 -0.170187E+01 -0.339096E+00

     Element No. =   38
 ===== Gaussian stresses by shape function =====
    1      1.4038    3.4038  0.903360E+02 -0.582275E-01  0.330407E+01
    2      1.4038    3.5962  0.851055E+02 -0.162744E+01  0.307965E+01
    3      1.5962    3.4038  0.901436E+02 -0.699287E+00  0.147340E+01
    4      1.5962    3.5962  0.849131E+02 -0.226849E+01  0.124902E+01
 ===== Nodal stresses by extrapolation =====
    1      1.3333    3.3333  0.923209E+02  0.750790E+00  0.405628E+01
    2      1.3333    3.6667  0.832614E+02 -0.196717E+01  0.366756E+01
    3      1.6667    3.3333  0.919877E+02 -0.359563E+00  0.885445E+00
    4      1.6667    3.6667  0.829282E+02 -0.307750E+01  0.496846E+00
 ===== Nodal stresses by shape function =====
    1      1.3333    3.3333  0.923208E+02  0.750732E+00  0.405627E+01
    2      1.3333    3.6667  0.832615E+02 -0.196710E+01  0.366763E+01
    3      1.6667    3.3333  0.919877E+02 -0.359680E+00  0.885468E+00
    4      1.6667    3.6667  0.829283E+02 -0.307746E+01  0.496826E+00

     Element No. =   39
 ===== Gaussian stresses by shape function =====
    1      1.4038    3.0704  0.988949E+02 -0.126892E+01  0.412056E+01
    2      1.4038    3.2629  0.931189E+02 -0.300171E+01  0.371611E+01
    3      1.5962    3.0704  0.985480E+02 -0.242481E+01  0.209838E+01
    4      1.5962    3.2629  0.927722E+02 -0.415756E+01  0.169392E+01
 ===== Nodal stresses by extrapolation =====
    1      1.3333    3.0000  0.101136E+03 -0.211585E+00  0.500876E+01
    2      1.3333    3.3333  0.911317E+02 -0.321289E+01  0.430824E+01
    3      1.6667    3.0000  0.100535E+03 -0.221367E+01  0.150626E+01
    4      1.6667    3.3333  0.905312E+02 -0.521486E+01  0.805708E+00
 ===== Nodal stresses by shape function =====
    1      1.3333    3.0000  0.101136E+03 -0.211609E+00  0.500876E+01
    2      1.3333    3.3333  0.911318E+02 -0.321289E+01  0.430824E+01
    3      1.6667    3.0000  0.100535E+03 -0.221368E+01  0.150626E+01
    4      1.6667    3.3333  0.905312E+02 -0.521497E+01  0.805740E+00

     Element No. =   40
 ===== Gaussian stresses by shape function =====
    1      1.4038    2.7371  0.107794E+03 -0.294003E+01  0.458919E+01
    2      1.4038    2.9296  0.101779E+03 -0.474435E+01  0.396046E+01
    3      1.5962    2.7371  0.107255E+03 -0.473690E+01  0.248362E+01
    4      1.5962    2.9296  0.101240E+03 -0.654121E+01  0.185486E+01
 ===== Nodal stresses by extrapolation =====
    1      1.3333    2.6667  0.110192E+03 -0.162190E+01  0.559001E+01
    2      1.3333    3.0000  0.997753E+02 -0.474709E+01  0.450104E+01
    3      1.6667    2.6667  0.109259E+03 -0.473418E+01  0.194307E+01
    4      1.6667    3.0000  0.988415E+02 -0.785932E+01  0.854007E+00
 ===== Nodal stresses by shape function =====
    1      1.3333    2.6667  0.110192E+03 -0.162186E+01  0.559006E+01
    2      1.3333    3.0000  0.997753E+02 -0.474698E+01  0.450105E+01
    3      1.6667    2.6667  0.109259E+03 -0.473425E+01  0.194302E+01
    4      1.6667    3.0000  0.988416E+02 -0.785939E+01  0.854019E+00

     Element No. =   41
 ===== Gaussian stresses by shape function =====
    1      1.4038    2.4038  0.116745E+03 -0.517163E+01  0.456454E+01
    2      1.4038    2.5962  0.110617E+03 -0.701007E+01  0.369067E+01
    3      1.5962    2.4038  0.115996E+03 -0.766827E+01  0.241967E+01
    4      1.5962    2.5962  0.109868E+03 -0.950671E+01  0.154582E+01
 ===== Nodal stresses by extrapolation =====
    1      1.3333    2.3333  0.119262E+03 -0.358488E+01  0.566948E+01
    2      1.3333    2.6667  0.108648E+03 -0.676916E+01  0.415588E+01
    3      1.6667    2.3333  0.117965E+03 -0.790920E+01  0.195445E+01
    4      1.6667    2.6667  0.107351E+03 -0.110934E+02  0.440902E+00
 ===== Nodal stresses by shape function =====
    1      1.3333    2.3333  0.119262E+03 -0.358481E+01  0.566943E+01
    2      1.3333    2.6667  0.108648E+03 -0.676907E+01  0.415588E+01
    3      1.6667    2.3333  0.117965E+03 -0.790927E+01  0.195442E+01
    4      1.6667    2.6667  0.107351E+03 -0.110936E+02  0.440887E+00

     Element No. =   42
 ===== Gaussian stresses by shape function =====
    1      1.4038    2.0704  0.125400E+03 -0.838013E+01  0.347917E+01
    2      1.4038    2.2629  0.119305E+03 -0.102087E+02  0.235743E+01
    3      1.5962    2.0704  0.124439E+03 -0.115861E+02  0.134531E+01
    4      1.5962    2.2629  0.118344E+03 -0.134146E+02  0.223564E+00
 ===== Nodal stresses by extrapolation =====
    1      1.3333    2.0000  0.127983E+03 -0.653736E+01  0.467080E+01
    2      1.3333    2.3333  0.117426E+03 -0.970459E+01  0.272789E+01
    3      1.6667    2.0000  0.126318E+03 -0.120902E+02  0.974855E+00
    4      1.6667    2.3333  0.115761E+03 -0.152573E+02 -0.968074E+00
 ===== Nodal stresses by shape function =====
    1      1.3333    2.0000  0.127983E+03 -0.653745E+01  0.467084E+01
    2      1.3333    2.3333  0.117427E+03 -0.970453E+01  0.272794E+01
    3      1.6667    2.0000  0.126318E+03 -0.120903E+02  0.974823E+00
    4      1.6667    2.3333  0.115761E+03 -0.152574E+02 -0.968094E+00

     Element No. =   43
 ===== Gaussian stresses by shape function =====
    1      1.4038    1.7371  0.133691E+03 -0.132852E+02  0.266014E+00
    2      1.4038    1.9296  0.127471E+03 -0.151513E+02 -0.107021E+01
    3      1.5962    1.7371  0.132546E+03 -0.171041E+02 -0.191175E+01
    4      1.5962    1.9296  0.126325E+03 -0.189702E+02 -0.324796E+01
 ===== Nodal stresses by extrapolation =====
    1      1.3333    1.6667  0.136388E+03 -0.112044E+02  0.155222E+01
    2      1.3333    2.0000  0.125614E+03 -0.144365E+02 -0.762186E+00
    3      1.6667    1.6667  0.134403E+03 -0.178188E+02 -0.221978E+01
    4      1.6667    2.0000  0.123629E+03 -0.210511E+02 -0.453415E+01
 ===== Nodal stresses by shape function =====
    1      1.3333    1.6667  0.136387E+03 -0.112045E+02  0.155220E+01
    2      1.3333    2.0000  0.125614E+03 -0.144366E+02 -0.762177E+00
    3      1.6667    1.6667  0.134403E+03 -0.178188E+02 -0.221977E+01
    4      1.6667    2.0000  0.123629E+03 -0.210510E+02 -0.453412E+01

     Element No. =   44
 ===== Gaussian stresses by shape function =====
    1      1.4038    1.4038  0.135332E+03 -0.244577E+02 -0.106114E+02
    2      1.4038    1.5962  0.132983E+03 -0.251627E+02 -0.107140E+02
    3      1.5962    1.4038  0.135245E+03 -0.247508E+02 -0.114338E+02
    4      1.5962    1.5962  0.132895E+03 -0.254558E+02 -0.115364E+02
 ===== Nodal stresses by extrapolation =====
    1      1.3333    1.3333  0.136225E+03 -0.240924E+02 -0.102728E+02
    2      1.3333    1.6667  0.132155E+03 -0.253134E+02 -0.104505E+02
    3      1.6667    1.3333  0.136072E+03 -0.246001E+02 -0.116973E+02
    4      1.6667    1.6667  0.132002E+03 -0.258211E+02 -0.118749E+02
 ===== Nodal stresses by shape function =====
    1      1.3333    1.3333  0.136225E+03 -0.240924E+02 -0.102728E+02
    2      1.3333    1.6667  0.132155E+03 -0.253134E+02 -0.104505E+02
    3      1.6667    1.3333  0.136072E+03 -0.246001E+02 -0.116973E+02
    4      1.6667    1.6667  0.132003E+03 -0.258211E+02 -0.118750E+02

     Element No. =   45
 ===== Gaussian stresses by shape function =====
    1      1.4038    1.0704  0.107361E+03 -0.408604E+02 -0.360905E+02
    2      1.4038    1.2629  0.126534E+03 -0.351086E+02 -0.330856E+02
    3      1.5962    1.0704  0.109937E+03 -0.322725E+02 -0.293779E+02
    4      1.5962    1.2629  0.129110E+03 -0.265207E+02 -0.263731E+02
 ===== Nodal stresses by extrapolation =====
    1      1.3333    1.0000  0.994000E+02 -0.461091E+02 -0.396473E+02
    2      1.3333    1.3333  0.132608E+03 -0.361466E+02 -0.344427E+02
    3      1.6667    1.0000  0.103862E+03 -0.312344E+02 -0.280208E+02
    4      1.6667    1.3333  0.137071E+03 -0.212720E+02 -0.228163E+02
 ===== Nodal stresses by shape function =====
    1      1.3333    1.0000  0.994001E+02 -0.461091E+02 -0.396473E+02
    2      1.3333    1.3333  0.132608E+03 -0.361466E+02 -0.344427E+02
    3      1.6667    1.0000  0.103862E+03 -0.312345E+02 -0.280208E+02
    4      1.6667    1.3333  0.137071E+03 -0.212719E+02 -0.228162E+02

     Element No. =   46
 ===== Gaussian stresses by shape function =====
    1      1.7371    3.7371  0.834871E+02  0.255341E+00  0.101096E+01
    2      1.7371    3.9296  0.799130E+02 -0.816864E+00  0.947586E+00
    3      1.9296    3.7371  0.834328E+02  0.743256E-01 -0.240028E+00
    4      1.9296    3.9296  0.798587E+02 -0.997978E+00 -0.303391E+00
 ===== Nodal stresses by extrapolation =====
    1      1.6667    3.6667  0.848152E+02  0.714038E+00  0.149204E+01
    2      1.6667    4.0000  0.786247E+02 -0.114301E+01  0.138228E+01
    3      2.0000    3.6667  0.847212E+02  0.400573E+00 -0.674729E+00
    4      2.0000    4.0000  0.785305E+02 -0.145677E+01 -0.784471E+00
 ===== Nodal stresses by shape function =====
    1      1.6667    3.6667  0.848153E+02  0.714111E+00  0.149203E+01
    2      1.6667    4.0000  0.786246E+02 -0.114307E+01  0.138225E+01
    3      2.0000    3.6667  0.847212E+02  0.400482E+00 -0.674698E+00
    4      2.0000    4.0000  0.785305E+02 -0.145673E+01 -0.784470E+00

     Element No. =   47
 ===== Gaussian stresses by shape function =====
    1      1.7371    3.4038  0.907521E+02 -0.853638E+00  0.157613E+01
    2      1.7371    3.5962  0.855979E+02 -0.239987E+01  0.144658E+01
    3      1.9296    3.4038  0.906411E+02 -0.122366E+01 -0.227303E+00
    4      1.9296    3.5962  0.854869E+02 -0.276991E+01 -0.356842E+00
 ===== Nodal stresses by extrapolation =====
    1      1.6667    3.3333  0.926794E+02 -0.152243E+00  0.228366E+01
    2      1.6667    3.6667  0.837519E+02 -0.283039E+01  0.205925E+01
    3      2.0000    3.3333  0.924870E+02 -0.793123E+00 -0.839993E+00
    4      2.0000    3.6667  0.835597E+02 -0.347132E+01 -0.106435E+01
 ===== Nodal stresses by shape function =====
    1      1.6667    3.3333  0.926793E+02 -0.152161E+00  0.228369E+01
    2      1.6667    3.6667  0.837520E+02 -0.283038E+01  0.205928E+01
    3      2.0000    3.3333  0.924870E+02 -0.793091E+00 -0.839951E+00
    4      2.0000    3.6667  0.835597E+02 -0.347125E+01 -0.106436E+01

     Element No. =   48
 ===== Gaussian stresses by shape function =====
